School Code,Teacher,Date,Julian,Tree ID,Species Code,Total Leaves,Fallen Leaves,Tree Color
CCE,Capeless,2014-09-19,262,2,BX,12,0,1
CCE,Capeless,2014-09-19,262,3,AP,12,0,1
CCE,Capeless,2014-09-19,262,4,RM,12,0,1
CCE,Capeless,2014-09-19,262,5,EL,12,0,1
CCE,Capeless,2014-09-19,262,6,BW,12,1,2
CCE,Capeless,2014-09-19,262,7,HO,12,0,1
CCE,Capeless,2014-09-19,262,8,TA,12,0,1
CCE,Capeless,2014-09-19,262,9,BE,12,0,1
CCE,Capeless,2014-09-19,262,10,HL,12,2,1
CCE,Capeless,2014-09-19,262,11,BE,12,0,1
CCE,Capeless,2014-09-19,262,13,FD,12,6,2
CCE,Capeless,2014-09-26,269,2,BX,12,0,1
CCE,Capeless,2014-09-26,269,3,AP,12,0,1
CCE,Capeless,2014-09-26,269,4,RM,12,1,1
CCE,Capeless,2014-09-26,269,5,EL,12,1,2
CCE,Capeless,2014-09-26,269,6,BW,12,3,2
CCE,Capeless,2014-09-26,269,7,HO,12,0,1
CCE,Capeless,2014-09-26,269,8,TA,12,1,2
CCE,Capeless,2014-09-26,269,9,BE,12,0,1
CCE,Capeless,2014-09-26,269,10,HL,12,2,2
CCE,Capeless,2014-09-26,269,11,BE,12,0,1
CCE,Capeless,2014-09-26,269,13,FD,12,6,3
CCE,Capeless,2014-10-03,276,2,BX,12,7,2
CCE,Capeless,2014-10-03,276,3,AP,12,0,1
CCE,Capeless,2014-10-03,276,4,RM,12,1,2
CCE,Capeless,2014-10-03,276,5,EL,12,6,2
CCE,Capeless,2014-10-03,276,6,BW,12,8,3
CCE,Capeless,2014-10-03,276,7,HO,12,2,2
CCE,Capeless,2014-10-03,276,8,TA,12,5,2
CCE,Capeless,2014-10-03,276,9,BE,12,0,1
CCE,Capeless,2014-10-03,276,10,HL,12,3,2
CCE,Capeless,2014-10-03,276,11,BE,12,0,1
CCE,Capeless,2014-10-03,276,13,FD,12,6,3
CCE,Capeless,2014-10-10,283,2,BX,12,8,2
CCE,Capeless,2014-10-10,283,3,AP,12,1,1
CCE,Capeless,2014-10-10,283,4,RM,12,4,3
CCE,Capeless,2014-10-10,283,5,EL,12,8,3
CCE,Capeless,2014-10-10,283,6,BW,12,9,3
CCE,Capeless,2014-10-10,283,7,HO,12,3,2
CCE,Capeless,2014-10-10,283,8,TA,12,5,2
CCE,Capeless,2014-10-10,283,9,BE,12,0,1
CCE,Capeless,2014-10-10,283,10,HL,12,8,3
CCE,Capeless,2014-10-10,283,11,BE,12,1,2
CCE,Capeless,2014-10-10,283,13,FD,12,7,3
CCE,Capeless,2014-10-17,290,2,BX,12,12,3
CCE,Capeless,2014-10-17,290,3,AP,12,4,2
CCE,Capeless,2014-10-17,290,4,RM,12,12,3
CCE,Capeless,2014-10-17,290,5,EL,12,12,3
CCE,Capeless,2014-10-17,290,6,BW,12,12,4
CCE,Capeless,2014-10-17,290,7,HO,12,8,3
CCE,Capeless,2014-10-17,290,8,TA,12,9,2
CCE,Capeless,2014-10-17,290,9,BE,12,0,1
CCE,Capeless,2014-10-17,290,10,HL,12,12,3
CCE,Capeless,2014-10-17,290,11,BE,12,1,2
CCE,Capeless,2014-10-17,290,13,FD,12,12,4
CCE,Capeless,2014-10-24,297,3,AP,12,5,3
CCE,Capeless,2014-10-24,297,7,HO,12,12,3
CCE,Capeless,2014-10-24,297,8,TA,12,9,3
CCE,Capeless,2014-10-24,297,9,BE,12,3,1
CCE,Capeless,2014-10-24,297,11,BE,12,7,2
CCE,Capeless,2014-10-31,304,3,AP,12,12,3
CCE,Capeless,2014-10-31,304,8,TA,12,12,3
CCE,Capeless,2014-10-31,304,9,BE,12,7,2
CCE,Capeless,2014-10-31,304,11,BE,12,7,2
CCE,Capeless,2014-11-07,311,9,BE,12,10,3
CCE,Capeless,2014-11-07,311,11,BE,12,8,3
CCE,Capeless,2014-11-14,318,9,BE,12,12,4
CCE,Capeless,2014-11-14,318,11,BE,12,12,4
CCH,Murphy,2009-09-11,254,1,AP,12,0,1
CCH,Murphy,2009-09-11,254,2,AP,12,0,1
CCH,Murphy,2009-09-11,254,3,AP,12,0,1
CCH,Murphy,2009-09-11,254,4,LL,12,0,1
CCH,Murphy,2009-09-11,254,5,PE,12,0,1
CCH,Murphy,2009-09-11,254,6,WO,12,0,1
CCH,Murphy,2009-09-11,254,7,FD,12,0,1
CCH,Murphy,2009-09-11,254,8,WB,6,0,1
CCH,Murphy,2009-09-11,254,9,AP,12,0,1
CCH,Murphy,2009-09-16,259,9,AP,12,0,1
CCH,Murphy,2009-09-18,261,1,AP,12,0,1
CCH,Murphy,2009-09-18,261,2,AP,12,0,1
CCH,Murphy,2009-09-18,261,3,AP,12,0,1
CCH,Murphy,2009-09-18,261,4,LL,12,0,1
CCH,Murphy,2009-09-18,261,5,PE,12,0,1
CCH,Murphy,2009-09-18,261,7,FD,12,0,1
CCH,Murphy,2009-09-18,261,8,WB,12,0,1
CCH,Murphy,2009-09-21,264,6,WO,12,0,1
CCH,Murphy,2009-09-30,273,2,AP,12,0,1
CCH,Murphy,2009-10-02,275,2,AP,12,0,1
CCH,Murphy,2009-10-02,275,4,LL,12,1,3
CCH,Murphy,2009-10-02,275,5,PE,12,0,1
CCH,Murphy,2009-10-02,275,7,FD,12,1,2
CCH,Murphy,2009-10-02,275,8,WB,12,1,3
CCH,Murphy,2009-10-02,275,9,AP,12,0,1
CCH,Murphy,2009-10-05,278,1,AP,12,0,1
CCH,Murphy,2009-10-05,278,3,AP,12,1,1
CCH,Murphy,2009-10-05,278,6,WO,12,0,1
CCH,Murphy,2009-10-09,282,1,AP,12,0,1
CCH,Murphy,2009-10-09,282,2,AP,12,0,1
CCH,Murphy,2009-10-09,282,3,AP,12,2,1
CCH,Murphy,2009-10-09,282,4,LL,12,11,4
CCH,Murphy,2009-10-09,282,5,PE,12,0,1
CCH,Murphy,2009-10-09,282,6,WO,12,1,1
CCH,Murphy,2009-10-09,282,7,FD,7,4,4
CCH,Murphy,2009-10-13,286,8,WB,12,1,3
CCH,Murphy,2009-10-13,286,9,AP,12,0,1
CCH,Murphy,2009-10-16,289,1,AP,12,0,1
CCH,Murphy,2009-10-16,289,2,AP,12,0,2
CCH,Murphy,2009-10-16,289,3,AP,12,2,2
CCH,Murphy,2009-10-16,289,5,PE,12,0,1
CCH,Murphy,2009-10-16,289,7,FD,7,7,NA
CCH,Murphy,2009-10-16,289,9,AP,12,1,1
CCH,Murphy,2009-10-23,296,1,AP,12,2,4
CCH,Murphy,2009-10-23,296,3,AP,12,7,3
CCH,Murphy,2009-10-23,296,8,WB,12,10,4
CCH,Murphy,2009-10-23,296,9,AP,12,1,1
CCH,Murphy,2009-10-26,299,5,PE,12,8,2
CCH,Murphy,2009-10-30,303,1,AP,12,12,NA
CCH,Murphy,2009-10-30,303,2,AP,12,0,2
CCH,Murphy,2009-10-30,303,3,AP,12,12,NA
CCH,Murphy,2009-10-30,303,4,LL,12,12,NA
CCH,Murphy,2009-10-30,303,5,PE,12,12,NA
CCH,Murphy,2009-10-30,303,8,WB,12,12,NA
CCH,Murphy,2010-08-24,236,20,BN,12,0,1
CCH,Murphy,2010-08-24,236,21,BW,12,0,1
CCH,Murphy,2010-08-24,236,22,BC,12,0,1
CCH,Murphy,2010-08-24,236,23,BN,12,0,1
CCH,Murphy,2010-08-24,236,24,TA,12,0,1
CCH,Murphy,2010-08-24,236,25,TA,12,0,1
CCH,Murphy,2010-08-24,236,26,BN,12,0,1
CCH,Murphy,2010-08-24,236,27,BN,12,0,1
CCH,Murphy,2010-09-10,253,10,CH,12,0,1
CCH,Murphy,2010-09-10,253,11,RM,12,0,1
CCH,Murphy,2010-09-10,253,12,RM,12,0,1
CCH,Murphy,2010-09-10,253,13,RM,12,0,1
CCH,Murphy,2010-09-10,253,14,RM,12,0,1
CCH,Murphy,2010-09-10,253,15,RM,12,0,1
CCH,Murphy,2010-09-10,253,16,RM,12,0,1
CCH,Murphy,2010-09-10,253,17,RM,12,0,1
CCH,Murphy,2010-09-10,253,18,RM,12,0,1
CCH,Murphy,2010-09-10,253,19,RM,12,0,1
CCH,Murphy,2010-09-10,253,20,BN,12,0,1
CCH,Murphy,2010-09-10,253,21,BW,12,0,1
CCH,Murphy,2010-09-10,253,22,BC,12,0,1
CCH,Murphy,2010-09-10,253,23,BN,12,0,1
CCH,Murphy,2010-09-10,253,24,TA,12,0,1
CCH,Murphy,2010-09-10,253,25,TA,12,0,1
CCH,Murphy,2010-09-10,253,26,BN,12,0,1
CCH,Murphy,2010-09-10,253,27,BN,12,0,1
CCH,Murphy,2010-09-16,259,10,CH,12,1,1
CCH,Murphy,2010-09-16,259,11,RM,12,0,1
CCH,Murphy,2010-09-16,259,12,RM,12,0,1
CCH,Murphy,2010-09-16,259,13,RM,12,0,1
CCH,Murphy,2010-09-16,259,14,RM,12,0,1
CCH,Murphy,2010-09-16,259,15,RM,12,0,1
CCH,Murphy,2010-09-16,259,16,RM,12,0,1
CCH,Murphy,2010-09-16,259,17,RM,12,0,1
CCH,Murphy,2010-09-16,259,18,RM,12,0,1
CCH,Murphy,2010-09-16,259,19,RM,12,0,1
CCH,Murphy,2010-09-20,263,10,CH,12,1,1
CCH,Murphy,2010-09-20,263,11,RM,12,0,1
CCH,Murphy,2010-09-20,263,12,RM,12,0,1
CCH,Murphy,2010-09-20,263,13,RM,12,0,1
CCH,Murphy,2010-09-20,263,14,RM,12,0,1
CCH,Murphy,2010-09-20,263,15,RM,12,0,1
CCH,Murphy,2010-09-20,263,16,RM,12,4,1
CCH,Murphy,2010-09-20,263,17,RM,12,0,1
CCH,Murphy,2010-09-20,263,18,RM,12,6,1
CCH,Murphy,2010-09-20,263,19,RM,12,0,1
CCH,Murphy,2010-09-22,265,10,CH,12,1,1
CCH,Murphy,2010-09-22,265,11,RM,12,0,1
CCH,Murphy,2010-09-22,265,12,RM,12,0,2
CCH,Murphy,2010-09-22,265,13,RM,12,0,1
CCH,Murphy,2010-09-22,265,14,RM,12,0,1
CCH,Murphy,2010-09-22,265,15,RM,12,0,1
CCH,Murphy,2010-09-22,265,16,RM,12,0,1
CCH,Murphy,2010-09-22,265,17,RM,12,0,1
CCH,Murphy,2010-09-22,265,18,RM,12,6,1
CCH,Murphy,2010-09-22,265,19,RM,12,0,1
CCH,Murphy,2010-09-23,266,10,CH,12,1,1
CCH,Murphy,2010-09-23,266,11,RM,12,0,1
CCH,Murphy,2010-09-23,266,12,RM,12,1,1
CCH,Murphy,2010-09-23,266,13,RM,12,0,1
CCH,Murphy,2010-09-23,266,14,RM,12,0,1
CCH,Murphy,2010-09-23,266,15,RM,12,0,1
CCH,Murphy,2010-09-23,266,16,RM,12,0,1
CCH,Murphy,2010-09-23,266,17,RM,12,0,1
CCH,Murphy,2010-09-23,266,18,RM,12,1,1
CCH,Murphy,2010-09-23,266,19,RM,12,0,1
CCH,Murphy,2010-09-23,266,20,BN,12,4,3
CCH,Murphy,2010-09-23,266,21,BW,12,5,1
CCH,Murphy,2010-09-23,266,22,BC,12,0,1
CCH,Murphy,2010-09-23,266,23,BN,12,9,4
CCH,Murphy,2010-09-23,266,24,TA,12,0,1
CCH,Murphy,2010-09-23,266,25,TA,12,0,1
CCH,Murphy,2010-09-23,266,26,BN,12,0,1
CCH,Murphy,2010-09-23,266,27,BN,12,1,2
CCH,Murphy,2010-09-27,270,10,CH,12,1,2
CCH,Murphy,2010-09-27,270,11,RM,12,0,1
CCH,Murphy,2010-09-27,270,12,RM,12,1,2
CCH,Murphy,2010-09-27,270,13,RM,12,0,1
CCH,Murphy,2010-09-27,270,14,RM,12,0,1
CCH,Murphy,2010-09-27,270,15,RM,12,0,1
CCH,Murphy,2010-09-27,270,16,RM,12,0,1
CCH,Murphy,2010-09-27,270,17,RM,12,0,1
CCH,Murphy,2010-09-27,270,18,RM,12,NA,NA
CCH,Murphy,2010-09-27,270,19,RM,12,0,1
CCH,Murphy,2010-09-30,273,10,CH,12,1,1
CCH,Murphy,2010-09-30,273,11,RM,12,0,1
CCH,Murphy,2010-09-30,273,12,RM,12,4,2
CCH,Murphy,2010-09-30,273,13,RM,12,0,2
CCH,Murphy,2010-09-30,273,14,RM,12,0,1
CCH,Murphy,2010-09-30,273,15,RM,12,1,1
CCH,Murphy,2010-09-30,273,16,RM,12,0,1
CCH,Murphy,2010-09-30,273,17,RM,12,2,1
CCH,Murphy,2010-09-30,273,18,RM,12,7,2
CCH,Murphy,2010-09-30,273,19,RM,12,1,2
CCH,Murphy,2010-10-04,277,10,CH,12,1,1
CCH,Murphy,2010-10-04,277,11,RM,12,0,1
CCH,Murphy,2010-10-04,277,12,RM,12,4,2
CCH,Murphy,2010-10-04,277,13,RM,12,0,1
CCH,Murphy,2010-10-04,277,14,RM,12,1,2
CCH,Murphy,2010-10-04,277,15,RM,12,0,1
CCH,Murphy,2010-10-04,277,16,RM,12,0,1
CCH,Murphy,2010-10-04,277,17,RM,12,2,1
CCH,Murphy,2010-10-04,277,18,RM,12,6,2
CCH,Murphy,2010-10-04,277,19,RM,12,5,2
CCH,Murphy,2010-10-07,280,10,CH,12,2,1
CCH,Murphy,2010-10-07,280,11,RM,12,0,1
CCH,Murphy,2010-10-07,280,12,RM,12,4,2
CCH,Murphy,2010-10-07,280,13,RM,12,1,1
CCH,Murphy,2010-10-07,280,14,RM,12,2,1
CCH,Murphy,2010-10-07,280,15,RM,12,1,1
CCH,Murphy,2010-10-07,280,16,RM,12,0,1
CCH,Murphy,2010-10-07,280,17,RM,12,2,2
CCH,Murphy,2010-10-07,280,18,RM,12,6,1
CCH,Murphy,2010-10-07,280,19,RM,12,4,1
CCH,Murphy,2010-10-12,285,10,CH,12,2,3
CCH,Murphy,2010-10-12,285,11,RM,12,0,1
CCH,Murphy,2010-10-12,285,12,RM,12,4,2
CCH,Murphy,2010-10-12,285,13,RM,12,0,1
CCH,Murphy,2010-10-12,285,14,RM,6,2,1
CCH,Murphy,2010-10-12,285,15,RM,12,0,1
CCH,Murphy,2010-10-12,285,16,RM,12,0,1
CCH,Murphy,2010-10-12,285,17,RM,12,2,1
CCH,Murphy,2010-10-12,285,18,RM,NA,NA,NA
CCH,Murphy,2010-10-12,285,19,RM,6,3,1
CCH,Murphy,2010-10-14,287,10,CH,12,4,3
CCH,Murphy,2010-10-14,287,11,RM,12,0,2
CCH,Murphy,2010-10-14,287,12,RM,12,4,3
CCH,Murphy,2010-10-14,287,13,RM,12,1,2
CCH,Murphy,2010-10-14,287,14,RM,12,7,1
CCH,Murphy,2010-10-14,287,15,RM,12,1,1
CCH,Murphy,2010-10-14,287,16,RM,12,1,2
CCH,Murphy,2010-10-14,287,17,RM,6,2,1
CCH,Murphy,2010-10-14,287,19,RM,12,6,1
CCH,Murphy,2010-10-14,287,20,BN,12,12,NA
CCH,Murphy,2010-10-14,287,21,BW,12,8,2
CCH,Murphy,2010-10-14,287,22,BC,12,12,NA
CCH,Murphy,2010-10-14,287,23,BN,12,12,NA
CCH,Murphy,2010-10-14,287,24,TA,12,0,1
CCH,Murphy,2010-10-14,287,25,TA,12,1,1
CCH,Murphy,2010-10-14,287,26,BN,12,1,2
CCH,Murphy,2010-10-14,287,27,BN,12,7,4
CCH,Murphy,2010-10-18,291,10,CH,12,4,2
CCH,Murphy,2010-10-18,291,11,RM,12,0,2
CCH,Murphy,2010-10-18,291,12,RM,12,4,3
CCH,Murphy,2010-10-18,291,13,RM,12,4,2
CCH,Murphy,2010-10-18,291,14,RM,12,4,2
CCH,Murphy,2010-10-18,291,15,RM,12,2,1
CCH,Murphy,2010-10-18,291,16,RM,12,3,3
CCH,Murphy,2010-10-18,291,17,RM,12,9,2
CCH,Murphy,2010-10-18,291,18,RM,12,1,3
CCH,Murphy,2010-10-18,291,19,RM,12,6,2
CCH,Murphy,2010-10-18,291,20,BN,12,12,NA
CCH,Murphy,2010-10-18,291,21,BW,12,8,3
CCH,Murphy,2010-10-18,291,22,BC,12,12,NA
CCH,Murphy,2010-10-18,291,23,BN,12,12,NA
CCH,Murphy,2010-10-18,291,24,TA,12,1,2
CCH,Murphy,2010-10-18,291,25,TA,12,1,2
CCH,Murphy,2010-10-18,291,26,BN,12,1,2
CCH,Murphy,2010-10-18,291,27,BN,12,7,4
CCH,Murphy,2010-10-20,293,20,BN,12,12,NA
CCH,Murphy,2010-10-20,293,21,BW,12,8,3
CCH,Murphy,2010-10-20,293,22,BC,12,12,NA
CCH,Murphy,2010-10-20,293,23,BN,12,12,NA
CCH,Murphy,2010-10-20,293,24,TA,12,1,2
CCH,Murphy,2010-10-20,293,25,TA,12,1,2
CCH,Murphy,2010-10-20,293,26,BN,12,2,3
CCH,Murphy,2010-10-20,293,27,BN,12,7,4
CCH,Murphy,2010-11-01,305,20,BN,12,12,NA
CCH,Murphy,2010-11-01,305,21,BW,12,12,NA
CCH,Murphy,2010-11-01,305,22,BC,12,12,NA
CCH,Murphy,2010-11-01,305,23,BN,12,12,NA
CCH,Murphy,2010-11-01,305,24,TA,12,12,NA
CCH,Murphy,2010-11-01,305,25,TA,12,12,NA
CCH,Murphy,2010-11-01,305,26,BN,12,12,NA
CCH,Murphy,2010-11-01,305,27,BN,12,12,NA
CCH,Murphy,2011-09-12,255,20,BN,12,0,1
CCH,Murphy,2011-09-12,255,21,BW,12,0,1
CCH,Murphy,2011-09-12,255,22,BC,12,0,1
CCH,Murphy,2011-09-12,255,23,BN,12,0,1
CCH,Murphy,2011-09-12,255,25,TA,12,0,2
CCH,Murphy,2011-09-12,255,26,BN,12,0,1
CCH,Murphy,2011-09-12,255,27,BN,12,0,1
CCH,Murphy,2011-09-12,255,28,NM,NA,NA,NA
CCH,Murphy,2011-09-12,255,29,RM,NA,NA,NA
CCH,Murphy,2011-09-12,255,30,RM,NA,NA,NA
CCH,Murphy,2011-09-19,262,20,BN,12,2,1
CCH,Murphy,2011-09-19,262,21,BW,12,0,1
CCH,Murphy,2011-09-19,262,22,BC,12,0,1
CCH,Murphy,2011-09-19,262,23,BN,12,1,1
CCH,Murphy,2011-09-19,262,25,TA,12,0,2
CCH,Murphy,2011-09-19,262,26,BN,12,0,1
CCH,Murphy,2011-09-19,262,27,BN,12,0,1
CCH,Murphy,2011-09-19,262,28,NM,12,0,1
CCH,Murphy,2011-09-19,262,29,RM,12,0,1
CCH,Murphy,2011-09-19,262,30,RM,12,0,1
CCH,Murphy,2011-09-22,265,20,BN,12,2,2
CCH,Murphy,2011-09-22,265,21,BW,12,0,1
CCH,Murphy,2011-09-22,265,22,BC,12,0,1
CCH,Murphy,2011-09-22,265,23,BN,12,1,1
CCH,Murphy,2011-09-22,265,25,TA,12,1,2
CCH,Murphy,2011-09-22,265,26,BN,12,4,2
CCH,Murphy,2011-09-22,265,27,BN,12,0,2
CCH,Murphy,2011-09-22,265,28,NM,12,0,1
CCH,Murphy,2011-09-22,265,29,RM,12,0,1
CCH,Murphy,2011-09-22,265,30,RM,12,0,1
CCH,Murphy,2011-09-26,269,20,BN,12,11,2
CCH,Murphy,2011-09-26,269,21,BW,12,0,1
CCH,Murphy,2011-09-26,269,22,BC,12,0,1
CCH,Murphy,2011-09-26,269,23,BN,12,12,NA
CCH,Murphy,2011-09-26,269,25,TA,12,1,2
CCH,Murphy,2011-09-26,269,26,BN,12,9,2
CCH,Murphy,2011-09-26,269,27,BN,12,2,2
CCH,Murphy,2011-09-26,269,28,NM,12,0,1
CCH,Murphy,2011-09-26,269,29,RM,12,0,1
CCH,Murphy,2011-09-26,269,30,RM,12,0,1
CCH,Murphy,2011-09-30,273,20,BN,12,12,NA
CCH,Murphy,2011-09-30,273,21,BW,12,0,1
CCH,Murphy,2011-09-30,273,22,BC,12,0,1
CCH,Murphy,2011-09-30,273,23,BN,12,12,NA
CCH,Murphy,2011-09-30,273,25,TA,12,1,NA
CCH,Murphy,2011-09-30,273,26,BN,12,10,3
CCH,Murphy,2011-09-30,273,27,BN,12,5,3
CCH,Murphy,2011-09-30,273,28,NM,12,1,1
CCH,Murphy,2011-09-30,273,29,RM,12,0,1
CCH,Murphy,2011-09-30,273,30,RM,12,0,1
CCH,Murphy,2011-10-07,280,20,BN,12,12,NA
CCH,Murphy,2011-10-07,280,21,BW,12,0,1
CCH,Murphy,2011-10-07,280,22,BC,12,0,1
CCH,Murphy,2011-10-07,280,23,BN,12,12,NA
CCH,Murphy,2011-10-07,280,25,TA,12,2,2
CCH,Murphy,2011-10-07,280,26,BN,12,12,NA
CCH,Murphy,2011-10-07,280,27,BN,12,8,3
CCH,Murphy,2011-10-07,280,28,NM,12,1,1
CCH,Murphy,2011-10-07,280,29,RM,12,0,1
CCH,Murphy,2011-10-07,280,30,RM,12,0,1
CCH,Murphy,2011-10-15,288,20,BN,12,12,NA
CCH,Murphy,2011-10-15,288,21,BW,12,1,3
CCH,Murphy,2011-10-15,288,22,BC,12,0,1
CCH,Murphy,2011-10-15,288,23,BN,12,12,NA
CCH,Murphy,2011-10-15,288,25,TA,12,2,2
CCH,Murphy,2011-10-15,288,26,BN,12,12,NA
CCH,Murphy,2011-10-15,288,27,BN,12,12,NA
CCH,Murphy,2011-10-15,288,28,NM,12,1,1
CCH,Murphy,2011-10-15,288,29,RM,12,0,1
CCH,Murphy,2011-10-15,288,30,RM,12,0,1
CCH,Murphy,2011-10-22,295,20,BN,12,12,NA
CCH,Murphy,2011-10-22,295,21,BW,12,6,4
CCH,Murphy,2011-10-22,295,22,BC,12,1,2
CCH,Murphy,2011-10-22,295,23,BN,12,12,NA
CCH,Murphy,2011-10-22,295,25,TA,12,3,2
CCH,Murphy,2011-10-22,295,26,BN,12,12,NA
CCH,Murphy,2011-10-22,295,27,BN,12,12,NA
CCH,Murphy,2011-10-22,295,28,NM,12,1,1
CCH,Murphy,2011-10-22,295,29,RM,12,0,1
CCH,Murphy,2011-10-22,295,30,RM,12,0,1
CCH,Murphy,2011-10-27,300,20,BN,12,12,NA
CCH,Murphy,2011-10-27,300,21,BW,12,8,4
CCH,Murphy,2011-10-27,300,22,BC,12,5,2
CCH,Murphy,2011-10-27,300,23,BN,12,12,NA
CCH,Murphy,2011-10-27,300,25,TA,12,7,3
CCH,Murphy,2011-10-27,300,26,BN,12,12,NA
CCH,Murphy,2011-10-27,300,27,BN,12,12,NA
CCH,Murphy,2011-10-27,300,28,NM,12,1,1
CCH,Murphy,2011-10-27,300,29,RM,12,0,3
CCH,Murphy,2011-10-27,300,30,RM,12,0,4
CCH,Murphy,2011-11-05,309,20,BN,12,12,NA
CCH,Murphy,2011-11-05,309,21,BW,12,12,NA
CCH,Murphy,2011-11-05,309,22,BC,12,12,NA
CCH,Murphy,2011-11-05,309,23,BN,12,12,NA
CCH,Murphy,2011-11-05,309,25,TA,12,10,3
CCH,Murphy,2011-11-05,309,26,BN,12,12,NA
CCH,Murphy,2011-11-05,309,27,BN,12,12,NA
CCH,Murphy,2011-11-05,309,28,NM,12,10,4
CCH,Murphy,2011-11-05,309,29,RM,12,1,4
CCH,Murphy,2011-11-05,309,30,RM,12,0,4
CCH,Murphy,2011-11-12,316,20,BN,12,12,NA
CCH,Murphy,2011-11-12,316,21,BW,12,12,NA
CCH,Murphy,2011-11-12,316,22,BC,12,12,NA
CCH,Murphy,2011-11-12,316,23,BN,12,12,NA
CCH,Murphy,2011-11-12,316,25,TA,12,12,NA
CCH,Murphy,2011-11-12,316,26,BN,12,12,NA
CCH,Murphy,2011-11-12,316,27,BN,12,12,NA
CCH,Murphy,2011-11-12,316,28,NM,12,10,4
CCH,Murphy,2011-11-12,316,29,RM,12,12,NA
CCH,Murphy,2011-11-12,316,30,RM,12,12,NA
CCH,Murphy,2011-11-19,323,20,BN,12,12,NA
CCH,Murphy,2011-11-19,323,21,BW,12,12,NA
CCH,Murphy,2011-11-19,323,22,BC,12,12,NA
CCH,Murphy,2011-11-19,323,23,BN,12,12,NA
CCH,Murphy,2011-11-19,323,25,TA,12,12,NA
CCH,Murphy,2011-11-19,323,26,BN,12,12,NA
CCH,Murphy,2011-11-19,323,27,BN,12,12,NA
CCH,Murphy,2011-11-19,323,28,NM,12,12,NA
CCH,Murphy,2011-11-19,323,29,RM,12,12,NA
CCH,Murphy,2011-11-19,323,30,RM,12,12,NA
CCH,Murphy,2012-09-10,254,10,CH,12,0,1
CCH,Murphy,2012-09-10,254,11,RM,13,0,1
CCH,Murphy,2012-09-10,254,12,RM,12,0,1
CCH,Murphy,2012-09-10,254,13,RM,12,0,1
CCH,Murphy,2012-09-10,254,14,RM,12,0,1
CCH,Murphy,2012-09-10,254,15,RM,12,0,1
CCH,Murphy,2012-09-10,254,16,RM,12,0,1
CCH,Murphy,2012-09-10,254,17,RM,12,0,1
CCH,Murphy,2012-09-10,254,19,RM,12,0,1
CCH,Murphy,2012-09-14,258,10,CH,12,0,1
CCH,Murphy,2012-09-14,258,11,RM,13,0,1
CCH,Murphy,2012-09-14,258,12,RM,12,0,1
CCH,Murphy,2012-09-14,258,14,RM,12,0,1
CCH,Murphy,2012-09-14,258,15,RM,12,0,1
CCH,Murphy,2012-09-14,258,16,RM,12,0,1
CCH,Murphy,2012-09-14,258,18,RM,12,0,1
CCH,Murphy,2012-09-14,258,19,RM,12,0,1
CCH,Murphy,2012-09-17,261,12,RM,12,0,1
CCH,Murphy,2012-09-17,261,17,RM,12,0,1
CCH,Murphy,2012-09-17,261,18,RM,12,0,1
CCH,Murphy,2012-09-17,261,20,BN,12,0,1
CCH,Murphy,2012-09-18,262,13,RM,12,0,1
CCH,Murphy,2012-09-18,262,14,RM,12,0,1
CCH,Murphy,2012-09-18,262,20,BN,12,3,2
CCH,Murphy,2012-09-18,262,21,BW,12,6,1
CCH,Murphy,2012-09-18,262,22,BC,12,0,2
CCH,Murphy,2012-09-18,262,25,TA,12,0,2
CCH,Murphy,2012-09-18,262,26,BN,12,1,1
CCH,Murphy,2012-09-18,262,27,BN,12,0,1
CCH,Murphy,2012-09-18,262,28,NM,12,0,1
CCH,Murphy,2012-09-18,262,29,RM,12,0,1
CCH,Murphy,2012-09-18,262,30,RM,12,0,1
CCH,Murphy,2012-09-18,262,31,TA,12,0,1
CCH,Murphy,2012-09-19,263,15,RM,12,1,1
CCH,Murphy,2012-09-20,264,12,RM,12,0,1
CCH,Murphy,2012-09-20,264,21,BW,12,6,1
CCH,Murphy,2012-09-20,264,22,BC,12,0,2
CCH,Murphy,2012-09-20,264,25,TA,12,0,2
CCH,Murphy,2012-09-20,264,26,BN,12,1,1
CCH,Murphy,2012-09-20,264,27,BN,12,0,1
CCH,Murphy,2012-09-20,264,28,NM,12,0,1
CCH,Murphy,2012-09-20,264,29,RM,12,0,1
CCH,Murphy,2012-09-20,264,30,RM,12,3,2
CCH,Murphy,2012-09-20,264,30,RM,12,0,1
CCH,Murphy,2012-09-20,264,31,TA,12,0,1
CCH,Murphy,2012-09-21,265,11,RM,13,0,1
CCH,Murphy,2012-09-21,265,14,RM,12,0,1
CCH,Murphy,2012-09-21,265,15,RM,12,1,1
CCH,Murphy,2012-09-21,265,16,RM,12,0,1
CCH,Murphy,2012-09-21,265,17,RM,12,0,1
CCH,Murphy,2012-09-21,265,19,RM,12,0,1
CCH,Murphy,2012-09-24,268,10,CH,12,0,1
CCH,Murphy,2012-09-24,268,18,RM,12,0,1
CCH,Murphy,2012-09-25,269,12,RM,12,1,1
CCH,Murphy,2012-09-25,269,13,RM,12,0,1
CCH,Murphy,2012-09-25,269,14,RM,12,2,1
CCH,Murphy,2012-09-25,269,20,BN,12,7,3
CCH,Murphy,2012-09-25,269,21,BW,12,6,1
CCH,Murphy,2012-09-25,269,25,TA,12,0,1
CCH,Murphy,2012-09-25,269,27,BN,12,0,2
CCH,Murphy,2012-09-25,269,28,NM,12,0,1
